"User.ID","Location","Age","Publisher","genres","Country"
97636,"United States Of America",50,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
98741,"United States Of America",30,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
100644,"Germany",26,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","Germany"
100906,"United States Of America",34,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
103251,"Canada",21,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","Canada"
105937,"United States Of America",27,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
106816,"United States Of America",57,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
108352,"United States Of America",37,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
112754,"United States Of America",40,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
113270,"United States Of America",25,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
115120,"United States Of America",29,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
115552,"Canada",30,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","Canada"
121119,"United States Of America",50,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
122801,"United States Of America",38,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
125303,"Germany",25,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","Germany"
125736,"United States Of America",17,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
127233,"United States Of America",29,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
127429,"United States Of America",23,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
129008,"United States Of America",44,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
130224,"United States Of America",27,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
132031,"Germany",31,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","Germany"
133052,"South Korea",31,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","South Korea"
133747,"United States Of America",28,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
135186,"United States Of America",40,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
135838,"United States Of America",49,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
135959,"United States Of America",66,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
136662,"United States Of America",42,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
141901,"New Zealand",43,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","New Zealand"
142524,"United States Of America",36,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
143175,"United States Of America",28,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
143909,"Germany",26,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","Germany"
145473,"United States Of America",40,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
145737,"United States Of America",40,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
147498,"United States Of America",38,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
148054,"United States Of America",21,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
149361,"United States Of America",36,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
150124,"United States Of America",30,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
150482,"Japan",24,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","Japan"
153513,"United States Of America",31,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
156150,"United States Of America",36,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
158116,"United States Of America",37,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
159033,"United States Of America",46,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
159858,"United States Of America",37,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
160636,"United States Of America",39,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
160712,"United States Of America",26,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
161936,"Australia",53,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","Australia"
163804,"United States Of America",43,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
166391,"United States Of America",60,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
166918,"United States Of America",22,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
167471,"Canada",29,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","Canada"
172091,"United States Of America",58,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
173679,"Germany",27,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","Germany"
174301,"United States Of America",29,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
176853,"United States Of America",31,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
177072,"United States Of America",47,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
177295,"United States Of America",41,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
178667,"United States Of America",34,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
181956,"United States Of America",21,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
183277,"United States Of America",38,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
185176,"United States Of America",37,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
185275,"United States Of America",32,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
187155,"United States Of America",29,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
187822,"United States Of America",37,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
189935,"United States Of America",29,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
195488,"United States Of America",38,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
195583,"United States Of America",32,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
196077,"United States Of America",28,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
196466,"United States Of America",30,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
203844,"Canada",40,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","Canada"
204864,"United States Of America",47,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
207488,"United States Of America",20,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
208147,"United States Of America",41,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
208700,"United States Of America",35,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
208899,"United States Of America",38,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
211292,"United States Of America",29,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
218276,"United States Of America",49,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
221565,"United States Of America",55,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
224349,"United States Of America",23,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
224481,"United States Of America",40,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
226343,"United States Of America",32,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
226775,"United States Of America",30,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
227202,"United States Of America",26,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
227392,"United States Of America",30,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
235579,"United States Of America",15,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
235842,"United States Of America",41,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
236213,"United Kingdom",28,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United Kingdom"
240394,"United States Of America",25,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
242299,"United States Of America",25,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
244230,"United States Of America",25,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
244349,"United States Of America",40,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
244485,"United States Of America",30,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
246000,"United States Of America",20,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
247792,"United States Of America",23,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
256545,"United States Of America",32,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
258109,"Germany",37,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","Germany"
258938,"United States Of America",27,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
259064,"Brazil",32,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","Brazil"
260747,"United States Of America",25,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
262952,"United States Of America",39,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
265313,"United States Of America",33,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
265567,"United States Of America",35,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
268786,"United States Of America",31,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","United States"
268932,"Canada",38,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","Canada"
270263,"Canada",62,"Anchor","Nonfiction, Biography, Adventure, Classics, Memoir, Nature, School","Canada"
